datum_id,class_id,class_name,filename,file_id,clip_id,event_id,platform_id,cartridge_id,mic_id,channel_orientation,is_phone,day,duration_secs,split
9655,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_SAMSON-3qq3r3ac4nkr_21-9.wav,3qq3r3ac4nkr_21,9,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9656,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_DOM2-3qq3r3ac4nkr_24-0.wav,3qq3r3ac4nkr_24,0,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,test
9657,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_DOM2-3qq3r3ac4nkr_24-1.wav,3qq3r3ac4nkr_24,1,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9658,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_DOM2-3qq3r3ac4nkr_24-2.wav,3qq3r3ac4nkr_24,2,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9659,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_DOM2-3qq3r3ac4nkr_24-3.wav,3qq3r3ac4nkr_24,3,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9660,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_DOM2-3qq3r3ac4nkr_24-4.wav,3qq3r3ac4nkr_24,4,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9661,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_SAMSON-3qq3r3ac4nkr_24-0.wav,3qq3r3ac4nkr_24,0,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9662,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_SAMSON-3qq3r3ac4nkr_24-1.wav,3qq3r3ac4nkr_24,1,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,val
9663,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_SAMSON-3qq3r3ac4nkr_24-2.wav,3qq3r3ac4nkr_24,2,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9664,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_SAMSON-3qq3r3ac4nkr_24-3.wav,3qq3r3ac4nkr_24,3,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9665,17,9x19mm,17-nj_farm_2-sig_p226_legion-lilypad_SAMSON-3qq3r3ac4nkr_24-4.wav,3qq3r3ac4nkr_24,4,nj_farm_2,sig_p226_legion,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9666,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_35-0.wav,3qq3r3ac4nkr_35,0,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,test
9667,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_37-0.wav,3qq3r3ac4nkr_37,0,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9668,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_37-1.wav,3qq3r3ac4nkr_37,1,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9669,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_37-2.wav,3qq3r3ac4nkr_37,2,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9670,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_37-3.wav,3qq3r3ac4nkr_37,3,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9671,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_37-4.wav,3qq3r3ac4nkr_37,4,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9672,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_37-5.wav,3qq3r3ac4nkr_37,5,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,val
9673,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_37-6.wav,3qq3r3ac4nkr_37,6,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9674,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_33-0.wav,3qq3r3ac4nkr_33,0,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9675,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_33-1.wav,3qq3r3ac4nkr_33,1,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9676,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_33-2.wav,3qq3r3ac4nkr_33,2,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,test
9677,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_33-3.wav,3qq3r3ac4nkr_33,3,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9678,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_33-4.wav,3qq3r3ac4nkr_33,4,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9679,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_33-0.wav,3qq3r3ac4nkr_33,0,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,train
9680,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_33-1.wav,3qq3r3ac4nkr_33,1,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,train
9681,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_33-2.wav,3qq3r3ac4nkr_33,2,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,train
9682,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_33-3.wav,3qq3r3ac4nkr_33,3,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,val
9683,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_33-4.wav,3qq3r3ac4nkr_33,4,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,train
9684,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_34-0.wav,3qq3r3ac4nkr_34,0,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9685,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_34-1.wav,3qq3r3ac4nkr_34,1,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9686,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_34-2.wav,3qq3r3ac4nkr_34,2,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,test
9687,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_34-3.wav,3qq3r3ac4nkr_34,3,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9688,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_34-4.wav,3qq3r3ac4nkr_34,4,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9689,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_34-5.wav,3qq3r3ac4nkr_34,5,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9690,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_34-6.wav,3qq3r3ac4nkr_34,6,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9691,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_DOM2-3qq3r3ac4nkr_34-7.wav,3qq3r3ac4nkr_34,7,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_DOM2,,0,2,1,train
9692,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_34-0.wav,3qq3r3ac4nkr_34,0,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,val
9693,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_34-1.wav,3qq3r3ac4nkr_34,1,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,train
9694,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_34-2.wav,3qq3r3ac4nkr_34,2,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,train
9695,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_34-3.wav,3qq3r3ac4nkr_34,3,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,train
9696,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_34-4.wav,3qq3r3ac4nkr_34,4,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,test
9697,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_34-5.wav,3qq3r3ac4nkr_34,5,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,train
9698,17,9x19mm,17-nj_farm_2-sig_p365_micro_compact-lilypad_SAMSON-3qq3r3ac4nkr_34-6.wav,3qq3r3ac4nkr_34,6,nj_farm_2,sig_p365_micro_compact,federal_115gr_fmj,lilypad_SAMSON,,0,2,1,train
9699,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_16-0.wav,3qq3r3ac4nkr_16,0,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9700,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_16-1.wav,3qq3r3ac4nkr_16,1,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9701,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_16-2.wav,3qq3r3ac4nkr_16,2,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9702,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_16-3.wav,3qq3r3ac4nkr_16,3,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,val
9703,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_16-4.wav,3qq3r3ac4nkr_16,4,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9704,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_16-5.wav,3qq3r3ac4nkr_16,5,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9705,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_16-6.wav,3qq3r3ac4nkr_16,6,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9706,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_16-7.wav,3qq3r3ac4nkr_16,7,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,test
9707,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_16-8.wav,3qq3r3ac4nkr_16,8,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9708,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_16-9.wav,3qq3r3ac4nkr_16,9,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9709,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_16-0.wav,3qq3r3ac4nkr_16,0,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9710,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_16-1.wav,3qq3r3ac4nkr_16,1,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9711,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_16-2.wav,3qq3r3ac4nkr_16,2,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9712,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_16-3.wav,3qq3r3ac4nkr_16,3,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,val
9713,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_16-4.wav,3qq3r3ac4nkr_16,4,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9714,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_16-5.wav,3qq3r3ac4nkr_16,5,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9715,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_16-6.wav,3qq3r3ac4nkr_16,6,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9716,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_16-7.wav,3qq3r3ac4nkr_16,7,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,test
9717,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_16-8.wav,3qq3r3ac4nkr_16,8,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9718,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_16-9.wav,3qq3r3ac4nkr_16,9,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9719,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_17-0.wav,3qq3r3ac4nkr_17,0,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9720,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_17-1.wav,3qq3r3ac4nkr_17,1,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9721,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_17-2.wav,3qq3r3ac4nkr_17,2,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9722,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_17-3.wav,3qq3r3ac4nkr_17,3,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,val
9723,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_17-0.wav,3qq3r3ac4nkr_17,0,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9724,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_17-1.wav,3qq3r3ac4nkr_17,1,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9725,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_17-2.wav,3qq3r3ac4nkr_17,2,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9726,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_17-3.wav,3qq3r3ac4nkr_17,3,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,test
9727,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_18-0.wav,3qq3r3ac4nkr_18,0,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9728,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_18-1.wav,3qq3r3ac4nkr_18,1,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_DOM2,,0,2,1,train
9729,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_18-0.wav,3qq3r3ac4nkr_18,0,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9730,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_18-1.wav,3qq3r3ac4nkr_18,1,nj_farm_2,sw_mp_fpc_compliant,ammo_inc_115gr_tmc,lilypad_SAMSON,,0,2,1,train
9731,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_38-0.wav,3qq3r3ac4nkr_38,0,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9732,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_38-1.wav,3qq3r3ac4nkr_38,1,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,val
9733,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_38-2.wav,3qq3r3ac4nkr_38,2,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9734,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_38-3.wav,3qq3r3ac4nkr_38,3,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9735,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_38-4.wav,3qq3r3ac4nkr_38,4,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9736,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_38-5.wav,3qq3r3ac4nkr_38,5,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,test
9737,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_38-6.wav,3qq3r3ac4nkr_38,6,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9738,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_38-7.wav,3qq3r3ac4nkr_38,7,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9739,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_38-8.wav,3qq3r3ac4nkr_38,8,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9740,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_38-9.wav,3qq3r3ac4nkr_38,9,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9741,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_38-0.wav,3qq3r3ac4nkr_38,0,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_SAMSON,,0,2,1,train
9742,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_38-1.wav,3qq3r3ac4nkr_38,1,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_SAMSON,,0,2,1,val
9743,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_38-2.wav,3qq3r3ac4nkr_38,2,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_SAMSON,,0,2,1,train
9744,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_38-3.wav,3qq3r3ac4nkr_38,3,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_SAMSON,,0,2,1,train
9745,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_38-4.wav,3qq3r3ac4nkr_38,4,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_SAMSON,,0,2,1,train
9746,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_38-5.wav,3qq3r3ac4nkr_38,5,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_SAMSON,,0,2,1,test
9747,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_38-6.wav,3qq3r3ac4nkr_38,6,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_SAMSON,,0,2,1,train
9748,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_38-7.wav,3qq3r3ac4nkr_38,7,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_SAMSON,,0,2,1,train
9749,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_38-8.wav,3qq3r3ac4nkr_38,8,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_SAMSON,,0,2,1,train
9750,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_SAMSON-3qq3r3ac4nkr_38-9.wav,3qq3r3ac4nkr_38,9,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_SAMSON,,0,2,1,train
9751,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_39-0.wav,3qq3r3ac4nkr_39,0,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9752,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_39-1.wav,3qq3r3ac4nkr_39,1,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,val
9753,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_39-2.wav,3qq3r3ac4nkr_39,2,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9754,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_39-3.wav,3qq3r3ac4nkr_39,3,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9755,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_39-4.wav,3qq3r3ac4nkr_39,4,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
9756,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_39-5.wav,3qq3r3ac4nkr_39,5,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,test
9757,17,9x19mm,17-nj_farm_2-sw_mp_fpc_compliant-lilypad_DOM2-3qq3r3ac4nkr_39-6.wav,3qq3r3ac4nkr_39,6,nj_farm_2,sw_mp_fpc_compliant,gdc_135gr_hp,lilypad_DOM2,,0,2,1,train
